id,short_name,long_name,age,height_cm,weight_kg,nationality,club,preferred_foot,player_positions,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,overall,potential
210603,Y. Al Shahrani,Yasser Al Shahrani,27,170,61,Saudi Arabia,Al Hilal,Right,"LB, RB",86,58,68,70,67,64,,,,,,,72,73
210879,A. Struna,Aljaž Struna,28,188,84,Slovenia,Houston Dynamo,Right,"CB, RB",65,40,58,61,70,85,,,,,,,72,73
210923,M. Al Owais,Mohammed Khalil Al Owais,27,187,79,Saudi Arabia,Al Ahli,Left,GK,,,,,,,71,72,67,70,47,72,72,73
211556,Carlos Hernández,Carlos Hernández Alarcón,28,185,81,Spain,Real Oviedo,Right,CB,49,46,47,50,71,80,,,,,,,72,73
211891,A. Voglsammer,Andreas Voglsammer,27,178,81,Germany,DSC Arminia Bielefeld,Right,"ST, LW",77,70,58,67,37,82,,,,,,,72,73
212478,G. Zardes,Gyasi Zardes,27,186,84,United States,Columbus Crew SC,Right,ST,85,70,51,68,44,77,,,,,,,72,73
213030,J. Marié,Jordan Marié,27,177,73,France,Dijon FCO,Right,"CM, CDM",57,56,66,72,66,67,,,,,,,72,73
214129,S. Barreiro,Jaine Stiven Barreiro Solis,25,189,78,Colombia,Pachuca,Right,CB,68,34,43,54,75,73,,,,,,,72,73
214168,J. Rojas,Jorge Luis Rojas Meza,26,168,70,Paraguay,Club Tijuana,Right,"RM, LM",90,66,64,75,34,61,,,,,,,72,73
214671,R. Gómez,Rodrigo Gómez,26,166,64,Argentina,Club Atlético Huracán,Right,"LM, RM, LW",87,68,67,75,42,55,,,,,,,72,73
215139,E. Olivera,Emanuel Olivera,29,180,73,Argentina,Club Atlético Colón,Right,CB,66,42,49,50,73,75,,,,,,,72,73
215181,G. Peruzzi,Gino Peruzzi,27,178,71,Argentina,San Lorenzo de Almagro,Right,RB,80,50,64,69,69,71,,,,,,,72,73
215927,R. Emond,Renaud Emond,27,186,73,Belgium,Standard de Liège,Right,ST,66,72,55,62,27,67,,,,,,,72,73
216283,Danilo,Danilo Teodoro Soares,27,170,72,Brazil,VfL Bochum 1848,Left,"LB, LWB",76,59,63,74,69,70,,,,,,,72,73
218216,F. Ben Mustapha,Farouk Ben Mustapha,30,194,82,Tunisia,Al Shabab,Right,GK,,,,,,,74,71,60,72,47,75,72,73
219496,Simy,Simeon Tochukwu Nwankwo,27,198,84,Nigeria,Crotone,Right,ST,59,74,44,59,29,78,,,,,,,72,73
219652,Rober Ibáñez,Roberto Ibáñez Castro,26,178,71,Spain,CA Osasuna,Right,"RM, LM",77,67,71,74,48,52,,,,,,,72,73
223489,A. Pešić,Aleksandar Pešić,27,190,87,Serbia,FC Seoul,Right,ST,67,70,62,66,48,77,,,,,,,72,73
223685,O. Rivero,Octavio Rivero,27,187,82,Uruguay,Santos Laguna,Right,ST,72,71,48,69,25,76,,,,,,,72,73
224508,L. Mancuso,Leonardo Mancuso,27,182,77,Italy,Empoli,Right,"ST, LW, RW",78,71,63,72,34,69,,,,,,,72,73
224975,Tiago,Tiago Pagnussat,29,191,89,Brazil,Club Atlético Lanús,Right,CB,51,45,45,41,68,79,,,,,,,72,73
225060,M. Hawsawi,Motaz Hawsawi,27,180,77,Saudi Arabia,Al Ahli,Right,CB,63,45,44,53,72,73,,,,,,,72,73
227591,A. Canelo,Alexis Pedro Canelo,27,180,83,Argentina,Deportivo Toluca,Left,"ST, LM",83,72,62,72,27,68,,,,,,,72,73
228124,M. Jonjić,Matej Jonjić,28,187,83,Croatia,Cerezo Osaka,Right,CB,68,42,45,48,72,76,,,,,,,72,73
228312,R. Lod,Robin Lod,26,181,82,Finland,Minnesota United FC,Left,LM,71,71,71,72,51,65,,,,,,,72,73
230560,A. Issoko,Arnold Issoko,27,183,75,DR Congo,Stade Malherbe Caen,Right,"RB, RM, RW",93,64,60,70,64,80,,,,,,,72,73
232183,C. Fai,Ngoran Suiru Fai Collins,26,167,70,Cameroon,Standard de Liège,Right,"RB, LB",86,32,58,69,69,74,,,,,,,72,73
234949,João Amaral,João Pedro Reis Amaral,27,172,67,Portugal,Lech Poznań,Left,"CAM, RM",88,67,66,75,36,58,,,,,,,72,73
239593,K. Rezaei,Kaveh Rezaei,27,185,79,Iran,Club Brugge KV,Right,ST,68,72,65,66,28,68,,,,,,,72,73
243867,O. Kanté,Ousmane Kanté,29,185,83,Guinea,Paris FC,Right,CB,51,35,46,53,72,79,,,,,,,72,73
245062,J. González,Julio González,27,177,73,Paraguay,Defensa y Justicia,Right,"RB, CB",76,43,57,57,73,80,,,,,,,72,73
248020,B. Planić,Bogdan Planić,27,191,85,Serbia,FCSB (Steaua),Right,CB,62,26,35,36,71,80,,,,,,,72,73
46175,M. Rosenberg,Markus Rosenberg,36,184,81,Sweden,Malmö FF,Right,ST,64,72,69,68,38,79,,,,,,,72,72
48745,F. Coloccini,Fabricio Coloccini,37,184,83,Argentina,San Lorenzo de Almagro,Right,CB,40,55,58,60,72,69,,,,,,,72,72
53110,C. Gordon,Craig  Gordon,36,193,83,Scotland,Celtic,Left,GK,,,,,,,73,71,65,74,35,70,72,72
53739,L. Grant,Lee Grant,36,193,83,England,Manchester United,Right,GK,,,,,,,73,70,73,72,49,71,72,72
54033,T. Huddlestone,Tom Huddlestone,32,188,80,England,Derby County,Right,CDM,40,70,75,63,69,69,,,,,,,72,72
102064,C. Terzi,Claudio Terzi,35,180,69,Italy,Spezia,Right,CB,51,41,45,51,71,77,,,,,,,72,72
121937,M. Rensing,Michael Rensing,35,190,91,Germany,Fortuna Düsseldorf,Right,GK,,,,,,,72,71,64,72,41,72,72,72
137361,G. Pazzini,Giampaolo Pazzini,34,180,78,Italy,Hellas Verona,Right,ST,56,68,56,69,34,65,,,,,,,72,72
137460,A. Rosina,Alessandro Rosina,35,170,69,Italy,US Salernitana 1919,Left,"RW, CAM",69,70,73,76,23,46,,,,,,,72,72
137774,D. Maietta,Domenico Maietta,36,184,75,Italy,Empoli,Right,CB,32,16,39,45,73,67,,,,,,,72,72
140196,Y. Endo,远藤 保仁,39,178,75,Japan,Gamba Osaka,Right,"CM, CDM, CAM",31,70,77,68,66,67,,,,,,,72,72
142258,S. Bossut,Sammy Bossut,33,187,80,Belgium,SV Zulte-Waregem,Right,GK,,,,,,,72,70,65,71,45,73,72,72
142499,Aitor Sanz,Aitor Sanz Martín,34,181,71,Spain,CD Tenerife,Right,"CDM, CM, CAM",59,61,72,67,66,72,,,,,,,72,72
142592,I. Damonte,Israel Alejandro Damonte,37,176,72,Argentina,Club Atlético Banfield,Right,"CM, CDM",53,65,69,70,71,73,,,,,,,72,72
142762,J. Bottinelli,Jonathan Pablo Bottinelli,34,180,79,Argentina,Unión de Santa Fe,Left,CB,33,36,51,47,73,66,,,,,,,72,72
143598,L. Pocrnjic,Luciano Darío Pocrnjic,37,192,86,Argentina,Club Atlético Aldosivi,Right,GK,,,,,,,71,71,64,70,27,74,72,72
149258,A. Cordaz,Alex Cordaz,36,188,83,Italy,Crotone,Right,GK,,,,,,,68,71,62,74,26,72,72,72
150590,C. Jallet,Christophe Jallet,35,178,70,France,Amiens SC,Right,"RB, LB",55,59,73,72,73,68,,,,,,,72,72
152922,E. Barreto,Édgar Osvaldo Barreto Cáceres,34,180,79,Paraguay,Sampdoria,Right,CM,59,66,72,68,73,67,,,,,,,72,72
155463,V. Găman,Marius Valerică Găman,30,191,82,Romania,Al Shabab,Right,CB,52,51,57,56,72,71,,,,,,,72,72
156483,C. Lucchetti,Cristian David Lucchetti,41,182,69,Argentina,Atlético Tucumán,Right,GK,,,,,,,72,69,76,73,43,70,72,72
157219,G. Fernández,Gastón Nicolás Fernández,35,171,70,Argentina,Estudiantes de La Plata,Right,"CAM, ST, LW",60,70,70,72,47,56,,,,,,,72,72
157804,S. Carson,Scott  Carson,33,190,86,England,Manchester City,Right,GK,,,,,,,71,70,69,70,35,72,72,72
158375,N. Asare,Nana Kwesi Asare,32,173,66,Ghana,KAA Gent,Left,"LB, CB",71,56,68,71,74,71,,,,,,,72,72
158394,K. Reichel,Ken Reichel,32,185,84,Germany,1. FC Union Berlin,Left,LB,68,68,66,67,71,75,,,,,,,72,72
158851,J. Beausejour,Jean André Emanuel Beausejour Coliqueo,35,178,83,Chile,Universidad de Chile,Left,LB,85,63,67,73,68,80,,,,,,,72,72
158956,J. Barroso,Julio Alberto Barroso,34,175,71,Argentina,Colo-Colo,Right,CB,63,47,58,54,72,74,,,,,,,72,72
159043,J. Pitroipa,Jonathan Pitroipa,33,176,60,Burkina Faso,Paris FC,Right,CAM,77,63,66,76,37,49,,,,,,,72,72
163056,N. Champagne,Nereo Champagne,34,190,82,Argentina,Real Oviedo,Right,GK,,,,,,,74,69,65,77,37,69,72,72
163261,P. Bardsley,Phil Bardsley,34,180,79,Scotland,Burnley,Right,RB,51,58,66,68,75,72,,,,,,,72,72
163419,B. Sagna,Bacary Sagna,36,176,73,France,Montreal Impact,Right,"RB, RWB",64,54,68,71,73,76,,,,,,,72,72
163492,N. Lombaerts,Nicolas Lombaerts,34,187,80,Belgium,KV Oostende,Left,CB,32,44,62,52,76,69,,,,,,,72,72
163873,Eduardo,Eduardo dos Reis Carvalho,36,188,84,Portugal,SC Braga,Right,GK,,,,,,,70,73,68,69,41,75,72,72
164505,B. Guzan,Bradley Guzan,34,193,95,United States,Atlanta United,Left,GK,,,,,,,72,68,72,74,37,72,72,72
164985,C. Théréau,Cyril Théréau,36,189,79,France,Fiorentina,Right,"LW, CF",56,76,71,73,37,65,,,,,,,72,72
165321,S. Ward,Stephen Ward,33,186,80,Republic of Ireland,Stoke City,Left,LB,57,60,69,70,75,72,,,,,,,72,72
165493,N. Navarro,Nicolás Gastón Navarro,34,191,87,Argentina,San Lorenzo de Almagro,Left,GK,,,,,,,71,72,68,75,52,70,72,72
167599,R. Elm,Rasmus Elm,31,184,75,Sweden,Kalmar FF,Right,CM,47,66,76,67,61,62,,,,,,,72,72
167601,K. Nababkin,Kirill Nababkin,32,184,77,Russia,PFC CSKA Moscow,Right,"LB, RB, CB",76,60,62,60,73,74,,,,,,,72,72
167812,S. Kaya,Semih Kaya,28,183,80,Turkey,Sparta Praha,Right,CB,64,38,56,55,70,75,,,,,,,72,72
167933,Y. Cahuzac,Yannick Cahuzac,34,178,72,France,Racing Club de Lens,Right,"CDM, CM",42,46,64,60,70,77,,,,,,,72,72
167936,J. Sorbon,Jérémy Sorbon,35,183,79,France,En Avant de Guingamp,Right,CB,32,31,58,47,74,69,,,,,,,72,72
168930,Omar Ramos,Julián Omar Ramos Suárez,31,176,67,Spain,Real Oviedo,Left,"RM, LM",74,66,72,75,36,58,,,,,,,72,72
169345,M. Suttner,Markus Suttner,32,179,74,Austria,Fortuna Düsseldorf,Left,"LB, LWB",66,58,72,72,70,67,,,,,,,72,72
169386,S. Floccari,Sergio Floccari,37,180,79,Italy,SPAL,Right,ST,59,73,61,71,27,58,,,,,,,72,72
169596,R. Shawcross,Ryan Shawcross,31,191,76,England,Stoke City,Right,CB,41,37,47,49,71,82,,,,,,,72,72
170039,R. Shotton,Ryan Shotton,30,191,84,England,Middlesbrough,Right,"CB, RWB, RB",63,52,61,63,72,77,,,,,,,72,72
171087,Christian Fernández,Christian Fernández Salas,33,182,77,Spain,Real Oviedo,Left,"CB, LB",66,56,61,60,71,78,,,,,,,72,72
172013,De la Bella,Alberto De La Bella Madureño,33,182,79,Spain,UD Las Palmas,Left,LB,66,53,68,68,70,70,,,,,,,72,72
172077,J. Basanta,José María Basanta,35,188,78,Argentina,Monterrey,Left,CB,47,49,54,54,72,68,,,,,,,72,72
172317,David Fernández,David Fernández Cortázar,34,186,81,Spain,AD Alcorcón,Right,CB,56,44,58,51,75,71,,,,,,,72,72
172649,O. Kaya,Onur Kaya,33,167,69,Belgium,KV Mechelen,Right,"CAM, LM, RM",64,65,74,73,35,56,,,,,,,72,72
172882,P. Kone,Panagiotis Giorgios Kone,31,182,75,Greece,Western United FC,Right,"CAM, CM, CF",70,72,70,71,50,63,,,,,,,72,72
173132,F. Dionisi,Federico Dionisi,32,179,68,Italy,Frosinone,Right,ST,81,72,52,69,35,66,,,,,,,72,72
173162,F. Ceravolo,Fabio Giovanni Ceravolo,32,180,73,Italy,Parma,Right,ST,74,71,60,74,33,66,,,,,,,72,72
173370,B. Feilhaber,Benny Feilhaber,34,175,74,United States,Sporting Kansas City,Right,CM,56,69,72,74,63,67,,,,,,,72,72
175391,Mateus,Mateus Galiano da Costa,35,176,75,Angola,Boavista FC,Right,"LM, RM",77,73,68,75,43,63,,,,,,,72,72
175932,R. De Laet,Ritchie De Laet,30,186,77,Belgium,Royal Antwerp FC,Right,"RB, CB, ST",82,55,59,68,69,76,,,,,,,72,72
176345,Kwoun Sun Tae,권순태 权纯泰,34,184,85,Korea Republic,Kashima Antlers,Right,GK,,,,,,,72,69,64,72,43,71,72,72
176346,Choi Chul Soon,최철순 崔喆淳,32,175,68,Korea Republic,Jeonbuk Hyundai Motors,Right,"RB, LB",74,46,65,67,69,76,,,,,,,72,72
176619,A. Ramos,Gustavo Adrián Ramos Vásquez,33,186,78,Colombia,Granada CF,Right,ST,73,70,64,69,46,66,,,,,,,72,72
176841,L. Jutkiewicz,Lukas Jutkiewicz,30,185,77,England,Birmingham City,Left,ST,60,70,59,65,44,79,,,,,,,72,72
176903,M. Iturra,Manuel Rolando Iturra Urrutia,35,174,73,Chile,Deportes Iquique,Left,"CDM, CM, LB",50,45,64,65,74,68,,,,,,,72,72
177522,Suso Santana,Jesús Manuel  Santana Abreu,34,172,62,Spain,CD Tenerife,Right,"RM, RW",86,62,63,76,54,78,,,,,,,72,72
177782,H. Özmert,Hakan Özmert,34,183,80,Turkey,Antalyaspor,Right,"CDM, CM, CAM",41,66,72,67,70,71,,,,,,,72,72
177790,A. Jędrzejczyk,Artur Jędrzejczyk,31,189,78,Poland,Legia Warszawa,Right,"CB, RB",67,48,60,64,68,80,,,,,,,72,72
178087,Bueno,Alberto  Bueno Calvo,31,179,67,Spain,Boavista FC,Right,"CAM, ST",59,74,69,75,41,47,,,,,,,72,72
178171,Sergio Sánchez,Sergio Sánchez Ortega,33,185,84,Spain,Cádiz CF,Right,CB,55,51,59,56,73,72,,,,,,,72,72
178393,A. Cerci,Alessio Cerci,31,180,78,Italy,US Salernitana 1919,Left,"RW, ST",75,69,72,75,36,60,,,,,,,72,72
178475,D. Ciofani,Daniel Ciofani,33,190,82,Italy,US Cremonese,Right,ST,61,73,41,56,26,73,,,,,,,72,72
178571,Bracali,Rafael Wihby Bracalli,38,185,80,Brazil,Boavista FC,Right,GK,,,,,,,74,72,60,69,40,72,72,72
178600,U. Demirok,Uğur Demirok,30,190,85,Turkey,Atiker Konyaspor,Right,CB,39,43,56,56,73,78,,,,,,,72,72
179565,M. Gavranović,Mario Gavranović,29,175,76,Switzerland,Dinamo Zagreb,Right,"ST, CAM, CF",74,70,62,74,37,65,,,,,,,72,72
179891,M. Heller,Marcel Heller,33,176,70,Germany,SV Darmstadt 98,Right,"RM, LM",93,64,63,73,34,62,,,,,,,72,72
179972,E. Derdiyok,Eren Derdiyok,31,191,92,Switzerland,Göztepe SK,Right,ST,36,74,66,66,32,72,,,,,,,72,72
180281,Fernandinho Silva,Luiz Fernando Pereira da Silva,33,171,70,Brazil,Chongqing Dangdai Lifan FC SWM Team,Left,"LM, RM, ST",86,69,66,77,44,58,,,,,,,72,72
180754,K. Nakamura,中村 宪剛,38,175,66,Japan,Kawasaki Frontale,Right,"CAM, CM, CDM",39,71,78,72,63,62,,,,,,,72,72
180818,D. McGoldrick,David McGoldrick,31,183,74,Republic of Ireland,Sheffield United,Right,ST,66,71,67,72,33,67,,,,,,,72,72
181256,M. Kozáčik,Matúš Kozáčik,35,193,88,Slovakia,Viktoria Plzeň,Right,GK,,,,,,,70,71,69,70,57,77,72,72
181375,M. Martins,Marcelo Martins Moreno,32,187,82,Bolivia,Bolivia,Right,ST,59,75,63,67,36,74,,,,,,,72,72
181479,A. Wilkinson,Alex Wilkinson,34,187,85,Australia,Sydney FC,Right,CB,40,46,54,50,71,79,,,,,,,72,72
182343,Hao Junmin,蒿俊闵,32,178,78,China PR,Shandong Luneng TaiShan FC,Right,CM,71,64,73,71,59,70,,,,,,,72,72
182411,Yu Hanchao,汉超于,32,178,65,China PR,Guangzhou Evergrande Taobao FC,Left,"LM, RM",76,63,67,73,41,69,,,,,,,72,72
182435,M. Langerak,Mitchell Langerak,30,193,84,Australia,Nagoya Grampus,Right,GK,,,,,,,73,71,52,76,50,68,72,72
183068,C. Beauvue,Claudio Beauvue,31,174,66,France,RC Celta,Right,"ST, RW",65,72,65,71,40,58,,,,,,,72,72
183177,L. Barrios,Lucas Barrios,34,188,84,Paraguay,Club Atlético Huracán,Right,ST,56,73,62,66,42,71,,,,,,,72,72
183211,M. Škoda,Milan Škoda,33,190,86,Czech Republic,SK Slavia Praha,Right,ST,58,71,61,66,48,76,,,,,,,72,72
183220,J. Morávek,Jan Morávek,29,180,77,Czech Republic,FC Augsburg,Right,"CM, CAM",46,69,73,74,55,59,,,,,,,72,72
183287,F. Lemoine,Fabien Lemoine,32,175,70,France,FC Lorient,Right,"CDM, CM",43,58,68,68,71,73,,,,,,,72,72
183361,A. Weber,Anthony Weber,32,190,82,France,Stade Malherbe Caen,Right,CB,34,28,56,52,72,76,,,,,,,72,72
183567,E. Mulder,Erwin Mulder,30,193,88,Netherlands,Swansea City,Right,GK,,,,,,,72,70,80,74,38,68,72,72
183955,T. Chevalier,Teddy Chevalier,32,178,77,France,Valenciennes FC,Right,"RW, ST, CF",78,73,68,72,34,72,,,,,,,72,72
183982,N. Roux,Nolan Roux,31,182,78,France,En Avant de Guingamp,Right,ST,71,70,65,72,38,67,,,,,,,72,72
184136,Orlando Sá,Orlando Carlos Braga de Sá,31,188,85,Portugal,Standard de Liège,Right,ST,58,70,58,68,36,76,,,,,,,72,72
184139,Ricardo Ferreira,Ricardo Abel Barbosa Ferreira,29,188,82,Portugal,Portimonense SC,Right,GK,,,,,,,74,71,64,71,42,69,72,72
184220,M. Diskerud,Mix Diskerud,28,184,73,United States,Ulsan Hyundai FC,Right,CM,69,69,72,70,57,71,,,,,,,72,72
185010,M. Pazdan,Michał Pazdan,31,181,78,Poland,MKE Ankaragücü,Right,CB,48,44,59,56,70,72,,,,,,,72,72
185144,M. Coda,Massimo Coda,30,184,72,Italy,Benevento,Right,ST,61,73,53,69,25,59,,,,,,,72,72
185260,D. Kadah,Deniz Kadah,33,188,80,Turkey,Göztepe SK,Right,"CAM, ST",64,73,69,71,32,75,,,,,,,72,72
185394,V. Forren,Vegard Forren,31,186,88,Norway,Molde FK,Left,CB,32,52,62,59,71,76,,,,,,,72,72
185427,O. Nyland,Ørjan  Håskjold Nyland,28,192,90,Norway,Aston Villa,Right,GK,,,,,,,73,67,77,74,48,73,72,72
186347,M. Rybus,Maciej Rybus,29,173,75,Poland,Lokomotiv Moscow,Left,"LB, LM",77,69,72,72,70,67,,,,,,,72,72
186385,A. Clayton,Adam Clayton,30,175,75,England,Middlesbrough,Right,"CDM, CM",60,60,70,67,69,70,,,,,,,72,72
186567,K. Adénon,Abdul Khaled Akiola Adénon,33,180,72,Benin,Al Wehda,Right,CB,53,37,56,50,72,73,,,,,,,72,72
186598,K. Naughton,Kyle Naughton,30,180,73,England,Swansea City,Right,"RB, LB",72,52,64,67,71,69,,,,,,,72,72
186651,G. Vural,Güray Vural,31,177,65,Turkey,Gazişehir Gaziantep F.K.,Left,"LB, LM",82,69,65,75,66,64,,,,,,,72,72
186681,Alberto,Alberto García Cabrera,34,182,77,Spain,Rayo Vallecano,Right,GK,,,,,,,72,71,71,73,63,70,72,72
186783,A. Adomah,Albert Danquah Adomah,31,182,74,Ghana,Nottingham Forest,Right,"RM, LM, RW",78,69,67,71,54,66,,,,,,,72,72
186805,J. Montero,Jefferson Antonio Montero Vite,29,173,70,Ecuador,Birmingham City,Right,"LM, LW",89,66,68,79,29,57,,,,,,,72,72
186941,R. Wolf,Raphael Wolf,31,190,86,Germany,Fortuna Düsseldorf,Right,GK,,,,,,,73,69,68,72,33,70,72,72
187084,M. Diouf,Mame Biram Diouf,31,185,79,Senegal,Stoke City,Right,"ST, RWB",80,69,61,66,67,80,,,,,,,72,72
187478,J. Pereira,Jair Pereira Rodríguez,32,183,80,Mexico,Querétaro,Right,CB,41,38,52,52,73,76,,,,,,,72,72
188000,Sandro Manoel,Sandro Manoel dos Santos,30,176,77,Brazil,Al Taawoun,Right,CDM,67,55,69,64,67,81,,,,,,,72,72
188070,R. Vargas,Ronald Alejandro Vargas Aranguren,32,174,70,Venezuela,KV Oostende,Right,"CAM, LW",71,68,69,73,26,51,,,,,,,72,72
188124,Simao Mate,Simão Mate Júnior,30,178,76,Mozambique,Vegalta Sendai,Right,"CDM, CB",73,46,56,63,73,84,,,,,,,72,72
188157,L. Immers,Lex Immers,33,187,78,Netherlands,ADO Den Haag,Right,"CM, CAM",38,72,68,64,66,81,,,,,,,72,72
188269,R. Gutiérrez,Roberto Carlos Gutiérrez Gamboa,36,177,76,Chile,CD Palestino,Right,ST,64,72,53,67,31,73,,,,,,,72,72
188334,F. Cacciatore,Fabrizio Cacciatore,32,182,85,Italy,Cagliari,Right,"RB, LB",68,53,60,63,73,74,,,,,,,72,72
188335,A. Budimir,Ante Budimir,27,190,75,Croatia,RCD Mallorca,Left,ST,59,73,44,64,34,72,,,,,,,72,72
188416,S. Wuytens,Stijn Wuytens,29,183,74,Belgium,AZ Alkmaar,Left,CB,54,60,73,68,71,72,,,,,,,72,72
188499,M. Iori,Manuel Iori,37,182,72,Italy,Cittadella,Right,"CM, CDM",62,63,72,66,65,75,,,,,,,72,72
188506,R. Meggiorini,Riccardo Meggiorini,33,182,78,Italy,Chievo Verona,Left,ST,67,69,66,74,37,67,,,,,,,72,72
188541,P. Schiattarella,Pasquale Schiattarella,32,178,73,Italy,Benevento,Right,"CM, CDM",77,64,71,73,61,69,,,,,,,72,72
188616,M. Sau,Marco Sau,31,169,65,Italy,Benevento,Right,ST,85,69,70,79,31,56,,,,,,,72,72
188871,L. Kozák,Libor Kozák,30,193,88,Czech Republic,Sparta Praha,Right,ST,52,70,53,64,32,75,,,,,,,72,72
188930,Laure,Laureano Sanabria Ruiz,34,171,68,Spain,AD Alcorcón,Right,RB,70,46,64,67,68,65,,,,,,,72,72
188949,L. Siligardi,Luca Siligardi,31,180,72,Italy,Parma,Left,"RW, LW, LM",75,68,71,77,37,59,,,,,,,72,72
189118,Thiago Cionek,Thiago Rangel Cionek,33,183,80,Poland,SPAL,Right,CB,63,26,44,52,72,74,,,,,,,72,72
189342,C. Pinsoglio,Carlo Pinsoglio,29,194,85,Italy,Juventus,Left,GK,,,,,,,74,70,58,76,42,74,72,72
189397,F. Jungwirth,Florian Jungwirth,30,181,80,Germany,San Jose Earthquakes,Right,"CB, CDM",50,42,60,60,71,73,,,,,,,72,72
189436,L. Ariaudo,Lorenzo Ariaudo,30,186,79,Italy,Frosinone,Left,CB,49,34,50,56,73,72,,,,,,,72,72
189485,Diego Farías,Diego Farías da Silva,29,173,66,Brazil,Lecce,Right,"ST, CAM, CF",84,69,68,79,38,49,,,,,,,72,72
189557,A. Rispoli,Andrea Rispoli,30,188,83,Italy,Lecce,Right,"RB, RM",81,64,66,69,68,77,,,,,,,72,72
189661,Álvaro,Álvaro Giménez Candela,28,183,83,Spain,Birmingham City,Left,ST,73,72,57,69,29,64,,,,,,,72,72
189680,Fábio,Fábio Pereira da Silva,28,172,74,Brazil,FC Nantes,Right,"RB, LB",77,56,69,73,71,64,,,,,,,72,72
189707,Da Costa,Angelo Esmael da Costa Júnior,35,186,81,Brazil,Bologna,Right,GK,,,,,,,71,71,64,72,39,75,72,72
189715,M. Vejinović,Marko Vejinović,29,186,76,Netherlands,AZ Alkmaar,Right,"CM, CDM",46,68,78,68,63,64,,,,,,,72,72
189723,S. Armenteros,Kristiano Samuel Armenteros Nunez Mendoza Jansson,29,181,80,Sweden,Benevento,Left,ST,71,71,62,73,37,68,,,,,,,72,72
189923,C. Nhamoinesu,Costa Nhamoinesu,33,184,81,Zimbabwe,Sparta Praha,Left,"CB, LB",82,39,58,62,69,78,,,,,,,72,72
189945,Y. Ravet,Yoric Ravet,29,178,79,France,SC Freiburg,Right,RM,73,68,72,73,38,59,,,,,,,72,72
190084,P. Tachtsidis,Panagiotis Tachtsidis,28,191,86,Greece,Lecce,Left,CM,49,59,73,64,67,77,,,,,,,72,72
190356,Guedes,Hélder Tiago  Pinto Moura Guedes,32,184,78,Portugal,Vitória de Setúbal,Right,ST,54,71,60,66,36,68,,,,,,,72,72
190424,E. Adu,Enock Kofi Adu,28,178,67,Ghana,AIK,Right,"CM, CDM",49,41,69,74,65,58,,,,,,,72,72
190430,J. Bennett,Joe Bennett,29,178,74,England,Cardiff City,Left,"LB, LWB",71,44,66,69,72,69,,,,,,,72,72
190560,O. Gonzalez,Omar Alejandro González,30,196,92,United States,Toronto FC,Right,CB,57,36,50,44,70,82,,,,,,,72,72
190593,D. Aleksić,Danijel Aleksić,28,182,75,Serbia,Al Ahli,Left,"CAM, RM, CF",72,71,71,74,35,70,,,,,,,72,72
190664,J. Schieber,Julian Schieber,30,186,83,Germany,FC Augsburg,Left,ST,58,74,58,64,30,71,,,,,,,72,72
190671,M. Frantz,Mike Frantz,32,182,82,Germany,SC Freiburg,Left,"CM, RM, CDM",62,62,72,70,66,77,,,,,,,72,72
190772,M. Besler,Matt Besler,32,183,77,United States,Sporting Kansas City,Left,CB,64,42,62,61,72,73,,,,,,,72,72
190942,K. Hansen,Kian Hansen,30,184,74,Denmark,FC Nordsjælland,Right,CB,67,47,67,61,72,73,,,,,,,72,72
191269,S. Al Faraj,Salman Mohammed Al Faraj,29,181,64,Saudi Arabia,Al Hilal,Left,"CM, LM, CDM",68,67,74,73,65,68,,,,,,,72,72
191388,T. Usami,宇佐美 貴史,27,178,69,Japan,Gamba Osaka,Right,"LM, RM, ST",77,67,68,77,30,49,,,,,,,72,72
191547,S. Koroki,興梠 慎三,32,175,72,Japan,Urawa Red Diamonds,Right,ST,70,69,62,72,31,70,,,,,,,72,72
192026,Souza,Elierce Barbosa de Souza,31,183,75,Brazil,Cerezo Osaka,Right,"CM, CDM",64,69,71,71,66,75,,,,,,,72,72
192128,M. Albornoz,Miiko Martín Albornoz Inola,28,180,80,Chile,Hannover 96,Left,"LB, LM",71,53,72,74,68,72,,,,,,,72,72
192129,K. Nordfeldt,Kristoffer Nordfeldt,30,190,85,Sweden,Swansea City,Right,GK,,,,,,,71,66,66,76,53,74,72,72
192205,R. Krhin,Rene Krhin,29,189,81,Slovenia,FC Nantes,Right,"CDM, CM",35,52,65,60,72,71,,,,,,,72,72
192321,C. Buchtmann,Christopher Buchtmann,27,175,72,Germany,FC St. Pauli,Left,"CM, CDM, CAM",68,65,73,73,61,66,,,,,,,72,72
192362,L. Narsingh,Luciano Narsingh,28,178,69,Netherlands,Feyenoord,Right,"RW, LW",91,63,65,74,25,53,,,,,,,72,72
192540,M. Duffy,Mark Duffy,33,175,72,England,Stoke City,Right,CAM,66,62,72,74,39,55,,,,,,,72,72
192665,A. Luthe,Andreas Luthe,32,195,85,Germany,FC Augsburg,Right,GK,,,,,,,74,68,61,76,39,73,72,72
192778,I. Mboyo,Ilombe Mboyo,32,186,82,Belgium,KV Kortrijk,Right,"ST, LM",68,70,70,73,40,75,,,,,,,72,72
192904,G. Kashia,Guram Kashia,31,186,87,Georgia,San Jose Earthquakes,Right,CB,43,27,56,55,71,79,,,,,,,72,72
